1	420	4.20022144	0.0147183	0.058897162	2789.11704	308154.378	-257.10376
1	440	4.00600182	0.0152557	0.062455161	2858.65703	364629.042	-125.75619
1	460	3.82922695	0.0157819	0.066096162	2929.74171	422510.93	2.87970505
1	480	3.66761219	0.0162973	0.069811907	3001.84222	481825.46	129.088997
1	500	3.51926083	0.0168027	0.073594329	3074.53329	542588.537	253.102401
2	200	19.7692766	0.00795545	0.029159296	2648.99576	-264839.2	-2567.9615
2	220	17.3821237	0.00863765	0.031238139	2547.40024	-212996.55	-2320.8286
2	240	15.5875476	0.00930488	0.033484941	2499.38236	-162593.45	-2101.5162
2	260	14.170423	0.00995355	0.035879035	2482.55344	-112815.69	-1902.29
2	280	13.0137341	0.0105825	0.038414295	2486.91825	-63150.923	-1718.2642
2	300	12.0467114	0.0112173	0.041088351	2507.0398	-13234.309	-1546.0777
2	320	11.2233242	0.0118373	0.043898679	2539.43005	37212.2627	-1383.3016
2	340	10.5119952	0.0124411	0.046841305	2581.55152	88407.6534	-1228.1294
2	360	9.89016202	0.0130295	0.049910584	2631.40679	140525.804	-1079.1935
2	380	9.34117561	0.0136034	0.053099421	2687.36071	193704.522	-935.44582
2	400	8.85242512	0.0141642	0.05640309	2748.05666	248051.795	-796.07659
2	420	8.41414919	0.0147137	0.059821923	2812.36999	303650.86	-660.45498
2	440	8.01865273	0.0152513	0.063336774	2879.37538	360564.503	-528.08588
2	460	7.65977395	0.0157775	0.066938682	2948.3192	418838.766	-398.57755
2	480	7.3325115	0.0162931	0.07061882	3018.59399	478506.117	-271.61719
2	500	7.03275753	0.0167985	0.074368658	3089.7148	539588.143	-146.95256
3	200	31.8226913	0.00826872	0.031694087	2974.30416	-287190.08	-2878.3876
3	220	27.3018928	0.00889287	0.033345729	2740.73946	-230352.45	-2607.3527
3	240	24.142384	0.00952757	0.03531491	2630.91605	-176766.04	-2374.1525
3	260	21.7519977	0.0101545	0.03750883	2579.18883	-124735.84	-2165.8931
3	280	19.8547113	0.0107672	0.039890478	2561.55765	-73373.633	-1975.5676
3	300	18.2991628	0.0113631	0.042441661	2566.76125	-22122.297	-1798.7709
3	320	16.9933822	0.0119411	0.045150751	2588.48735	29406.5021	-1632.4988
3	340	15.8773583	0.0125011	0.04800809	2622.67682	81500.0386	-1474.6017
3	360	14.9098209	0.0130429	0.051004262	2666.44639	134377.292	-1323.4946
3	380	14.061217	0.0135985	0.054129559	2717.61337	188207.108	-1177.9857
3	400	13.3096945	0.0141595	0.057377364	2774.46623	243119.657	-1037.1659
3	420	12.6386681	0.0147091	0.060746613	2835.64108	299214.511	-900.33415
3	440	12.0352745	0.0152468	0.064217093	2900.04607	356566.786	-766.94433
3	460	11.4893526	0.0157732	0.067779016	2966.80835	415232.029	-636.56665
3	480	10.9927496	0.0162889	0.071422898	3035.23316	475250.171	-508.85953
3	500	10.5388345	0.0167944	0.075139686	3104.77025	536648.745	-383.54858
4	200	46.0967212	0.00873714	0.034614134	3461.34299	-312529.18	-3135.6304
4	220	38.2584497	0.00923501	0.035637331	2983.42507	-248871.02	-2831.9126
4	240	33.2743441	0.00980855	0.037247758	2782.81586	-191457.1	-2582.0039
4	260	29.6847702	0.0103987	0.039200811	2685.57996	-136888.72	-2363.5623
4	280	26.9205193	0.0109859	0.041405791	2641.27687	-83686.501	-2166.4067
4	300	24.699728	0.0115626	0.04381999	2629.2522	-31024.47	-1984.7367
4	320	22.8622829	0.0121252	0.04641874	2639.08187	21628.4053	-1814.8332
4	340	21.3086096	0.0126721	0.049184697	2664.64619	74643.2646	-1654.1408
4	360	19.9726517	0.0132026	0.052103575	2701.92541	128292.105	-1500.8268
4	380	18.8084115	0.0137164	0.055162393	2748.06337	182779.184	-1353.5398
4	400	17.782626	0.0142141	0.05835225	2800.92632	238259.366	-1211.2633
4	420	16.8705015	0.0147046	0.061670422	2858.87347	294850.052	-1073.2214
4	440	16.0530932	0.0152424	0.065095458	2920.62446	352639.603	-938.81397
4	460	15.3156218	0.0157689	0.068616625	2985.17406	411693.641	-807.5718
4	480	14.6463531	0.0162847	0.072223706	3051.73204	472059.917	-679.12357
4	500	14.0358291	0.0167904	0.075907062	3119.67771	533772.144	-553.1722
5	200	63.6486306	0.00943255	0.038044045	4238.96306	-341956.8	-3375.2406
5	220	50.4534829	0.00968021	0.03813286	3289.70078	-268674.48	-3025.3205
5	240	43.0325782	0.0101522	0.03928525	2957.38477	-206658.5	-2755.3087
5	260	37.9775929	0.0106865	0.040952732	2801.93002	-149246.57	-2525.456
5	280	34.2078989	0.0112377	0.042957307	2725.86823	-94062.94	-2320.944
5	300	31.2417479	0.0117886	0.045220611	2694.25951	-39919.105	-2134.1546
5	320	28.8229228	0.0123312	0.047700324	2690.9955	13894.9333	-1960.4996
5	340	26.7992004	0.012862	0.050369219	2707.28732	67850.3912	-1796.9531
5	360	25.0729439	0.0133788	0.053206972	2737.71154	122280.27	-1641.4051
5	380	23.577902	0.0138809	0.056196676	2778.60988	177428.459	-1492.3296
5	400	22.2671364	0.0143682	0.059326743	2827.36008	233476.866	-1348.595
5	420	21.106235	0.0148416	0.06259254	2882.00836	290562.081	-1209.3459
5	440	20.0692594	0.0152997	0.065971219	2941.06533	348786.517	-1073.9265
5	460	19.1362039	0.0157646	0.06945099	3003.38133	408226.365	-941.82648
5	480	18.2913366	0.0162805	0.073020826	3068.06339	468937.501	-812.64412
5	500	17.5220812	0.0167863	0.07667045	3134.41588	530960.003	-686.05922
6	200	86.1729709	0.0104878	0.042167033	5525.61352	-376857.6	-3617.4557
6	220	64.098012	0.0102484	0.040850826	3672.50716	-289815.31	-3201.3351
6	240	53.453622	0.0105626	0.041426568	3155.53273	-222326.47	-2907.3997
6	260	46.6305309	0.011018	0.042760813	2927.80894	-161765.4	-2664.9055
6	280	41.7084043	0.0115213	0.04454127	2814.83838	-104468.84	-2452.5475
6	300	37.9155552	0.0120392	0.046640358	2761.39604	-48780.952	-2260.4231
6	320	34.8664426	0.0125574	0.048992958	2743.94503	6224.67078	-2082.918
6	340	32.3415497	0.0130688	0.051559637	2750.39566	61135.1676	-1916.4736
6	360	30.2043786	0.0135698	0.054312861	2773.65642	116352.039	-1758.6745
6	380	28.3644754	0.0140584	0.057231147	2809.14432	172162.638	-1607.8069
6	400	26.7589388	0.0145339	0.060299845	2853.68717	228777.99	-1462.6173
6	420	25.3423429	0.014997	0.063512177	2904.98566	286355.036	-1322.1678
6	440	24.0808688	0.0154458	0.066843746	2961.32329	345010.921	-1185.7443
6	460	22.9487005	0.0158803	0.070281609	3021.39558	404832.799	-1052.7948
6	480	21.9257145	0.0163006	0.073813858	3084.20064	465884.912	-922.88658
6	500	20.9959425	0.0167823	0.077429534	3148.96419	528213.843	-795.67601
7	200	115.438104	0.0121459	0.047220581	7353.37065	-417473.93	-3870.7824
7	220	79.3471052	0.0109639	0.04380696	4132.9352	-312172.34	-3366.6955
7	240	64.5471021	0.0110437	0.043668342	3375.36011	-238364.81	-3045.123
7	260	55.6310174	0.0113928	0.044619961	3061.88347	-174381.81	-2788.8887
7	280	49.4072892	0.0118349	0.04615328	2907.35102	-114862.13	-2568.2743
7	300	44.7081742	0.0123125	0.048075761	2830.13034	-57581.356	-2370.6455
7	320	40.9821809	0.0128017	0.050293961	2797.58257	-1362.3685	-2189.2198
7	340	37.9270731	0.0132907	0.052753883	2793.7367	54511.8711	-2019.8509
7	360	35.3600737	0.0137737	0.05541964	2809.59783	110517.774	-1859.7948
7	380	33.1626055	0.0142472	0.058264562	2839.55192	166989.347	-1707.1391
7	400	31.2535782	0.0147098	0.061270581	2879.82488	224168.407	-1560.5028
7	420	29.5752165	0.0151616	0.064428567	2927.74477	282233.167	-1418.8628
7	440	28.0849835	0.0156003	0.067712436	2981.35335	341316.015	-1281.4457
7	460	26.7507092	0.0160258	0.071108004	3039.183	401515.365	-1147.6569
7	480	25.5475134	0.0164379	0.074602425	3100.11812	462903.981	-1017.0323
7	500	24.4557861	0.0168366	0.078184014	3163.303	525535.045	-889.20484
8	200	148.828792	0.0146087	0.053241672	8408.15156	-457865.54	-4110.784
8	220	96.1602176	0.0118542	0.047009328	4639.91751	-335294.3	-3523.8239
8	240	76.2765612	0.0115992	0.046004773	3610.47108	-254608.55	-3172.1605
8	260	64.9498344	0.0118101	0.046524105	3201.68363	-187011.03	-2901.4102
8	280	57.2825674	0.0121768	0.047788534	3002.19393	-125192.9	-2672.2587
8	300	51.6031438	0.0126064	0.049523193	2899.78703	-66288.623	-2469.0195
8	320	47.1576962	0.0130619	0.051600605	2851.50045	-8845.0391	-2283.6366
8	340	43.5462469	0.0135257	0.053949895	2837.0502	47995.1041	-2111.3367
8	360	40.5326478	0.0139886	0.056525736	2845.36261	104787.816	-1949.0299
8	380	37.9665052	0.0144457	0.059295709	2869.71373	161916.045	-1794.5976
8	400	35.7464711	0.0148943	0.062238014	2905.68936	219653.573	-1646.5281
8	420	33.8011932	0.0153339	0.065340978	2950.2254	278200.504	-1503.7112
8	440	32.0786544	0.015762	0.068576716	3001.11137	337704.797	-1365.3133
8	460	30.5398389	0.016178	0.071929726	3056.71082	398276.294	-1230.697
8	480	29.1547837	0.0165815	0.075386173	3115.79126	459996.372	-1099.3668
8	500	27.9000142	0.0169723	0.078933613	3177.41368	522924.843	-970.93207
9	200	177.550027	0.0174492	0.059525918	7858.26331	-488247.37	-4293.2896
9	220	114.108571	0.0129422	0.050443979	5112.57344	-358275.6	-3671.651
9	240	88.5394645	0.0122317	0.048427292	3848.81564	-270815.77	-3290.3692
9	260	74.5377989	0.0122688	0.048466515	3343.50948	-199547.38	-3004.8767
9	280	65.3044578	0.0125449	0.049442063	3097.78795	-135404.35	-2767.0895
9	300	58.5805208	0.0129188	0.050979018	2969.56121	-74868.661	-2558.2123
9	320	53.3788699	0.0133362	0.052910208	2905.24114	-16201.461	-2368.8754
9	340	49.1887105	0.0137718	0.055145671	2880.05631	41599.5547	-2193.6595
9	360	45.7142996	0.0142129	0.057629638	2880.77036	99172.3397	-2029.1212
9	380	42.7701851	0.0146521	0.060323435	2899.5088	156949.941	-1872.9321
9	400	40.232948	0.0150859	0.063201257	2931.19701	215238.68	-1723.448
9	420	38.0165872	0.0155127	0.066248723	2972.36833	274260.827	-1579.4711
9	440	36.0589419	0.0159296	0.069436051	3020.55462	334180.036	-1440.1077
9	460	34.3137256	0.0163357	0.072746356	3073.94771	395117.624	-1304.6773
9	480	32.7456104	0.0167302	0.076164775	3131.19674	457163.579	-1172.6534
9	500	31.3270666	0.0171129	0.079678076	3191.27872	520384.327	-1043.6219
10	200	198.655159	0.0200735	0.065201456	6960.89671	-508293.43	-4420.0482
10	220	132.299971	0.0142239	0.054050903	5442.89333	-379871.77	-3806.7687
10	240	101.155702	0.0129424	0.050923304	4073.39146	-286678.32	-3400.4675
10	260	84.3243774	0.0127673	0.050439957	3482.5942	-211868.13	-3100.7549
10	280	73.4354422	0.0129372	0.051108923	3192.25203	-145434.56	-2854.46
10	300	65.6171068	0.0132476	0.052439715	3038.54828	-83285.895	-2640.0086
10	320	59.6301001	0.0136225	0.05422021	2958.31206	-23409.5	-2446.7641
10	340	54.8434044	0.0140274	0.056339317	2922.46332	35339.7314	-2268.6707
10	360	50.8969044	0.0144448	0.058729925	2915.63768	93681.2055	-2101.9336
10	380	47.5675194	0.0148652	0.061346664	2928.81656	152097.91	-1944.0154
10	400	44.7082987	0.0152832	0.064159483	2956.26583	210928.606	-1793.1404
10	420	42.2177202	0.0156967	0.067151167	2994.11627	270417.638	-1648.0239
10	440	40.0229382	0.016102	0.070289947	3039.6422	330744.265	-1507.7123
10	460	38.070047	0.0164977	0.073557513	3090.86398	392041.187	-1371.483
10	480	36.3181239	0.0168831	0.076937933	3146.31274	454406.925	-1238.7783
10	500	34.7354276	0.0172574	0.080417169	3204.88187	517914.441	-1109.1612
11	200	214.094933	0.0223328	0.070049759	6229.91496	-521672.07	-4511.1365
11	220	149.646809	0.0156483	0.057714077	5569.97293	-398958.4	-3925.7848
11	240	113.876391	0.0137292	0.053474209	4265.73705	-301858.01	-3502.5144
11	260	94.2194485	0.0133038	0.052436621	3613.58868	-223841.37	-3189.9359
11	280	81.6311076	0.0133516	0.0527843	3283.52828	-155219.17	-2935.5132
11	300	72.6869239	0.0135909	0.053901972	3105.78846	-91504.394	-2715.6497
11	320	65.8945834	0.013919	0.055528232	3010.20446	-30447.318	-2518.59
11	340	60.4987443	0.0142906	0.057529084	2963.9766	29229.6829	-2337.6812
11	360	56.0721227	0.0146829	0.05982529	2949.7827	88323.8088	-2168.791
11	380	52.3523159	0.0150833	0.062364405	2957.5193	147366.408	-2009.1794
11	400	49.1678174	0.015485	0.065111939	2980.81679	206727.87	-1856.9423
11	420	46.4009519	0.0158847	0.068047727	3015.41466	266674.139	-1710.7098
11	440	43.9677872	0.016278	0.071137957	3058.33555	327399.764	-1569.4697
11	460	41.8065368	0.0166632	0.074362847	3107.43188	389048.608	-1432.4578
11	480	39.8705092	0.0170392	0.077705377	3161.11899	451727.558	-1299.0863
11	500	38.123633	0.0174051	0.081150685	3218.20818	515515.985	-1168.8956
12	200	225.94891	0.0242806	0.074197913	5714.18979	-531084.44	-4580.9047
12	220	165.353108	0.0171324	0.061297337	5526.86383	-415011.05	-4027.6069
12	240	126.418362	0.0145842	0.056054123	4411.28768	-316042.43	-3596.3196
12	260	104.118829	0.013876	0.054447894	3731.31192	-235336.82	-3272.9636
12	280	89.8418309	0.0137863	0.054463523	3369.55511	-164694.68	-3011.0416
12	300	79.7619324	0.0139467	0.055362723	3170.32203	-99489.161	-2786.0271
12	320	72.1546769	0.0142241	0.056832109	3060.41501	-37293.94	-2585.2898
12	340	66.1428207	0.0145601	0.058713389	3004.30824	23282.7183	-2401.6508
12	360	61.2315184	0.0149258	0.060914553	2983.02979	83108.936	-2230.6665
12	380	57.1183883	0.0153054	0.063375768	2985.50454	142761.396	-2069.4049
12	400	53.6068493	0.0156901	0.066057944	3004.77514	202640.593	-1915.8391
12	420	50.5627098	0.0160755	0.068937883	3036.2123	263033.208	-1768.5171
12	440	47.8907042	0.0164567	0.071979679	3076.59884	324148.551	-1626.37
12	460	45.5209977	0.0168312	0.075162049	3123.62586	386141.298	-1488.5934
12	480	43.401015	0.0171977	0.078466869	3175.59698	449126.453	-1354.5701
12	500	41.490276	0.017555	0.08187844	3231.24409	513189.617	-1223.8185
13	200	235.504213	0.025993	0.077814644	5343.17634	-538039.31	-4637.3383
13	220	179.14489	0.0186029	0.06470082	5391.11188	-428148.49	-4113.7011
13	240	138.514598	0.0154938	0.058631279	4503.74739	-328999.25	-3681.7716
13	260	113.913017	0.0144807	0.056464171	3831.57152	-246237.95	-3350.1911
13	280	98.0151898	0.0142391	0.056142031	3448.46057	-173802.02	-3081.6125
13	300	86.8129467	0.0143135	0.056819156	3231.24893	-107207.44	-2851.7991
13	320	78.3923206	0.0145362	0.058129902	3108.46812	-43929.817	-2647.5645
13	340	71.7636191	0.0148345	0.059890829	3043.18653	17511.1427	-2461.3028
13	360	66.3666817	0.0151723	0.061996671	3015.21401	78044.6333	-2288.2953
13	380	61.8596291	0.0155302	0.064379966	3012.66732	138288.277	-2125.4344
13	400	58.0208351	0.0158975	0.0669969	3028.07154	198670.463	-1970.5777
13	420	54.6995177	0.0162684	0.069821175	3056.46208	259497.386	-1822.1956
13	440	51.7889946	0.0166371	0.072814758	3094.39926	320992.379	-1679.165
13	460	49.2113132	0.0170009	0.075954846	3139.42266	383320.454	-1540.6428
13	480	46.9079618	0.0173578	0.079222198	3189.73003	446604.411	-1405.9834
13	500	44.8340121	0.0177066	0.082600273	3243.97748	510935.851	-1274.684
14	200	243.49464	0.0275292	0.081033307	5064.94492	-543357.61	-4684.7991
14	220	191.112841	0.0200175	0.06788158	5219.18842	-438801.43	-4186.666
14	240	149.959327	0.0164396	0.061172742	4546.00473	-340606.88	-3759.0274
14	260	123.497388	0.0151138	0.058474944	3911.79242	-256452.29	-3421.8897
14	280	106.098816	0.0147084	0.057815307	3518.73887	-182489.78	-3147.6497
14	300	93.8106747	0.0146899	0.058268692	3287.78507	-114629.92	-2913.4661
14	320	84.5894941	0.0148542	0.059419896	3153.93691	-50337.345	-2705.9524
14	340	77.349247	0.0151125	0.061060177	3080.36484	11926.022	-2517.1953
14	360	71.4693528	0.0154212	0.063070737	3046.18517	73138.0933	-2342.2468
14	380	66.5700807	0.0157568	0.065376315	3038.91214	133951.834	-2177.8435
14	400	62.4053535	0.0161062	0.067928285	3050.64314	194820.707	-2021.7379
14	420	58.8080216	0.0164623	0.070697205	3076.12145	256068.86	-1872.3276
14	440	55.66007	0.0168185	0.073642889	3111.70739	317932.723	-1728.4386
14	460	52.8754585	0.0171714	0.076741004	3154.80158	380587.058	-1589.1909
14	480	50.3897481	0.0175188	0.079971186	3203.50334	444162.064	-1453.9119
14	500	48.1535642	0.017859	0.083316048	3256.39769	508755.066	-1322.0785
15	200	250.361223	0.0289309	0.083948873	4848.75616	-547519.13	-4725.8503
15	220	201.493084	0.0213597	0.070837897	5041.6926	-447439.5	-4249.0764
15	240	160.629887	0.0174028	0.06365034	4547.50923	-350852.64	-3828.5477
15	260	132.781434	0.0157702	0.060469296	3971.26043	-265917.97	-3488.318
15	280	114.04329	0.015192	0.059478868	3579.37518	-190716.87	-3209.4889
15	300	100.726783	0.0150744	0.059708957	3339.30776	-121731.78	-2971.42
15	320	90.7286766	0.0151767	0.060700585	3196.46078	-56501.286	-2760.8765
15	340	82.8881578	0.0153931	0.062220382	3115.62905	6536.98921	-2569.7683
15	360	76.5315403	0.0156716	0.064135979	3075.81122	68395.5637	-2392.9706
15	380	71.2440022	0.0159842	0.066364235	3064.15461	129756.192	-2227.0878
15	400	66.7561606	0.0163154	0.068851658	3072.43434	191094.072	-2069.7785
15	420	62.8850139	0.0166566	0.071565636	3095.15283	252749.461	-1919.3742
15	440	59.5014635	0.0170002	0.074463813	3128.49732	314970.789	-1774.6534
15	460	56.5115099	0.0173422	0.077520325	3169.74448	377941.879	-1634.7014
15	480	53.8448572	0.01768	0.080713683	3216.90407	441799.873	-1498.8199
15	500	51.4477256	0.0180118	0.084025654	3268.49556	506647.508	-1366.4666
16	200	256.385588	0.0302271	0.086628026	4675.83041	-550824.58	-4762.1074
16	220	210.551759	0.0226271	0.073587817	4875.06827	-454477.58	-4303.1235
16	240	170.482291	0.0183673	0.066044634	4520.00017	-359806.2	-3891.019
16	260	141.695066	0.0164444	0.062436741	4010.95304	-274605.16	-3549.7588
16	280	121.804664	0.0156881	0.06112831	3629.89742	-198454.01	-3267.414
16	300	107.534889	0.015466	0.061137749	3385.38493	-128493.39	-3025.978
16	320	96.7932797	0.0155031	0.061970647	3235.7582	-62409.091	-2812.677
16	340	88.3693602	0.0156756	0.063370547	3148.80318	1352.10035	-2619.3756
16	360	81.5456305	0.0159227	0.06519175	3103.98089	63822.282	-2440.8286
16	380	75.8759299	0.0162117	0.067343244	3088.32272	125704.788	-2273.534
16	400	71.0692253	0.0165244	0.069766655	3093.39742	187492.818	-2115.0696
16	420	66.9274547	0.0168505	0.072426187	3113.52398	249540.658	-1963.7074
16	440	63.3108423	0.0171815	0.075277319	3144.74687	312107.509	-1818.1825
16	460	60.1176525	0.0175127	0.078292649	3184.23588	375385.475	-1677.5481
16	480	57.2718616	0.017841	0.081449567	3229.92133	439518.138	-1541.0819
16	500	54.715364	0.0181644	0.084728999	3280.26338	504613.289	-1408.2232
17	200	261.756915	0.0314386	0.089118249	4534.17955	-553473.3	-4794.6478
17	220	218.532074	0.0238242	0.076155587	4725.78292	-460253.35	-4350.5583
17	240	179.530528	0.0193214	0.068345531	4473.98994	-367584.15	-3947.2322
17	260	150.191082	0.0171305	0.064368139	4033.08302	-282513.32	-3606.5295
17	280	129.346298	0.0161946	0.06275943	3670.35331	-205684.18	-3321.6806
17	300	114.211381	0.0158637	0.062553031	3425.78557	-134900.67	-3077.4059
17	320	102.768024	0.0158324	0.06322892	3271.63377	-68051.09	-2861.6338
17	340	93.7826024	0.0159592	0.064509918	3179.75294	-3622.2551	-2666.307
17	360	86.5044842	0.0161739	0.06623752	3130.60532	59422.4358	-2486.117
17	380	80.4607309	0.0164387	0.068312951	3111.35762	121800.355	-2317.4823
17	400	75.3407596	0.0167325	0.070672981	3113.49295	184018.708	-2157.9135
17	420	70.932489	0.0170435	0.073278638	3131.20808	246443.562	-2005.6311
17	440	67.0860186	0.0173618	0.076083237	3160.43761	309343.544	-1859.331
17	460	63.6921868	0.0176822	0.079057847	3198.26301	372918.202	-1718.0369
17	480	60.6694272	0.0180012	0.082178743	3242.54621	437316.997	-1581.0042
17	500	57.955423	0.0183163	0.085426015	3291.69492	502652.402	-1447.655
18	200	266.607737	0.0325806	0.091454125	4415.84625	-555603.49	-4824.2228
18	220	225.634498	0.0249577	0.078565304	4594.40317	-465027.86	-4392.7236
18	240	187.823129	0.0202575	0.070550483	4417.36335	-374319.89	-3997.9789
18	260	158.244161	0.0178231	0.066256394	4040.53769	-289665.38	-3658.9768
18	280	136.63985	0.0167094	0.064368395	3701.22819	-212401.94	-3372.5292
18	300	120.736025	0.0162664	0.063952933	3460.47209	-140945.14	-3125.9333
18	320	108.63924	0.016164	0.06447439	3303.97946	-73420.557	-2907.9822
18	340	99.1185251	0.0162434	0.06563787	3208.38712	-8381.3887	-2710.8043
18	360	91.4015174	0.0164246	0.067272861	3155.61895	55199.1504	-2529.0818
18	380	84.9936471	0.0166647	0.069273048	3133.21404	118044.92	-2359.1815
18	400	79.5672437	0.0169394	0.071570407	3132.68993	180673.015	-2198.5614
18	420	74.8974624	0.017235	0.074122816	3148.18388	243458.93	-2045.3977
18	440	70.8249582	0.0175407	0.076881438	3175.55488	306679.299	-1898.352
18	460	67.233534	0.0178505	0.079815825	3211.81573	370540.218	-1756.4215
18	480	64.0363157	0.0181601	0.082901143	3254.7717	435196.44	-1618.8408
18	500	61.166924	0.018467	0.086116655	3302.78537	500764.716	-1485.016
19	200	271.034198	0.0336645	0.093661448	4315.36215	-557314.57	-4851.3762
19	220	232.017171	0.0260347	0.080838531	4479.23647	-468998.54	-4430.633
19	240	195.425187	0.0211714	0.072661955	4355.60843	-380145.11	-4043.9913
19	260	165.847506	0.0185177	0.068096743	4036.36707	-296100.9	-3707.4626
19	280	143.665442	0.0172304	0.06595191	3723.32913	-218612.08	-3420.1919
19	300	127.092312	0.0166734	0.065335777	3489.57814	-146623.65	-3171.7647
19	320	114.395082	0.0164975	0.065706173	3332.77057	-78513.656	-2951.9244
19	340	104.368776	0.0165277	0.066753883	3234.65694	-12922.295	-2753.0719
19	360	96.2307637	0.0166745	0.068297437	3178.97935	51154.5007	-2569.9304
19	380	89.4703304	0.0168892	0.070223302	3153.86026	114439.816	-2398.8412
19	400	83.7454462	0.0171446	0.072458765	3150.96576	177456.534	-2237.2238
19	420	78.8199314	0.0174248	0.074958597	3164.43556	240587.176	-2083.2188
19	440	74.5257867	0.0177178	0.077671833	3190.08773	304114.922	-1935.4578
19	460	70.7402393	0.0180169	0.080566518	3224.88651	368251.489	-1792.9144
19	480	67.3713874	0.0183175	0.083616723	3266.59269	433156.309	-1654.8045
19	500	64.3489673	0.0186163	0.086800889	3313.53131	498949.99	-1520.5195
20	200	275.108128	0.0346991	0.095759899	4228.85265	-558680.3	-4876.5136
20	220	237.803583	0.0270619	0.082993722	4378.10743	-472314.87	-4465.0541
20	240	202.406998	0.0220612	0.074685217	4292.45244	-385181.08	-4085.9184
20	260	173.008439	0.0192104	0.069886657	4023.41215	-301869.49	-3752.3489
20	280	150.411143	0.0177559	0.067507354	3737.66099	-224327.7	-3464.8943
20	300	133.267555	0.0170839	0.066700102	3513.37663	-151937.87	-3215.0861
20	320	120.025644	0.0168325	0.066923511	3358.05741	-83329.277	-2993.6374
20	340	109.526089	0.0168119	0.067857539	3258.55361	-17243.587	-2793.286
20	360	100.986919	0.0169232	0.069310996	3200.66645	47289.5463	-2608.8397
20	380	93.8868675	0.017112	0.071163546	3173.27773	110985.708	-2436.6393
20	400	87.8724376	0.0173477	0.073337941	3168.30603	174369.599	-2274.0798
20	420	82.6976719	0.0176123	0.075785902	3179.95267	237828.386	-2119.2739
20	440	78.1867944	0.0178928	0.078454367	3204.02884	301650.324	-1970.8283
20	460	74.2109743	0.0181813	0.081309891	3237.47037	366051.802	-1827.6959
20	480	70.6736015	0.0184728	0.084325461	3278.00587	431196.307	-1689.0758
20	500	67.5007321	0.0187638	0.087478708	3323.93064	497207.875	-1554.3459
21	200	278.884535	0.0356912	0.097764812	4153.49794	-559756.81	-4899.9457
21	220	243.09056	0.0280451	0.085046364	4288.94983	-475091.24	-4496.576
21	240	208.837426	0.0229265	0.076626803	4230.31624	-389535.43	-4124.3226
21	260	179.744009	0.0198983	0.071625478	4004.10361	-307025.32	-3793.9839
21	280	156.871994	0.0182841	0.069032843	3745.31424	-229568.2	-3506.8554
21	300	139.252784	0.0174972	0.068044699	3532.2434	-156893.62	-3256.0693
21	320	125.522998	0.0171685	0.068125767	3379.9541	-87868.805	-3033.2785
21	340	114.584318	0.0170958	0.068948505	3280.10452	-21345.396	-2831.6001
21	360	105.665366	0.0171706	0.070313353	3220.68095	43604.3841	-2645.9627
21	380	98.239795	0.0173329	0.072093672	3191.46037	107682.623	-2472.729
21	400	91.9455995	0.0175485	0.074207867	3184.70414	171412.104	-2309.2827
21	420	86.5286837	0.0177975	0.07660469	3194.72984	235182.334	-2153.7167
21	440	81.8064379	0.0180653	0.079229015	3217.3743	299285.184	-2004.6176
